arm	inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in	stratum
screen	RCKCYCDBDYUIGM-LFMHJWGUSA-N	O=C(O[C@H]1[C@H](Oc2ccccc2COC(=O)C2(O)C=CCCC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O)c1ccccc1	coadd	CHEMBL462996	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	528.51	0.423	4	11	169.05	8	38	66	4	0.37	0	2	0		druglike
screen	HZAAIHQAMUVVHZ-MPWZMCHYSA-N	CC(=O)O[C@H]1C[C@@]2(C)C(C[C@@H](O)C3[C@@]4(C)CC[C@@H](OC(=O)CO[N+](=O)[O-])[C@@H](C)C4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1	coadd	CHEMBL4526161	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	709.88	7.084	1	10	151.5	11	51	106	5	0.675	0	2	0		druglike
screen	TUWLYFAEAPMOJS-UHFFFAOYSA-N	COCc1cc(O)ncn1	coadd	CHEMBL4528560	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	140.14	0.329	1	4	55.24	2	10	18	1	0.333	0	0	0		druglike
screen	OGWKCGZFUXNPDA-CFWMRBGOSA-N	CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	coadd	CHEMBL385978	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	824.97	3.518	3	12	171.17	8	60	116	9	0.565	0	2	0		druglike
screen	FJKOYBHMMTVFHK-TWYJFGHKSA-N	CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1	chembl_phase2	CHEMBL2104567	CC BY-SA 3.0	2026-09-25	357.35	-1.192	3	9	156.44	7	24	39	2	0.417	0	0	0		druglike
screen	KRKNYBCHXYNGOX-UHFFFAOYSA-M	O=C([O-])CC(O)(CC(=O)O)C(=O)O	chembl_phase2	CHEMBL4650302	CC BY-SA 3.0	2026-09-25	191.11	-2.583	3	5	134.96	5	13	20	0	0.5	0	0	0		druglike
screen	NJXZWIIMWNEOGJ-WEWKHQNJSA-N	COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1	chembl_phase2	CHEMBL582857	CC BY-SA 3.0	2026-09-25	630.12	2.868	1	9	125.92	8	43	75	5	0.333	0	1	0		druglike
screen	BGHYXWAGTHCGIM-CYEXUTLASA-N	C[C@@H]1Cc2c(ncnc2NS(=O)(=O)c2ccc(N[C@H](CCN(C)C)CSc3ccccc3)c(S(=O)(=O)C(F)(F)F)c2)CN1C1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1	ippidb	1313	Institut Pasteur, no licence stated, academic-open	2026-09-25	942.6	8.827	2	11	127.84	16	63	114	7	0.378	0	3	0		druglike
screen	WDPFJWLDPVQCAJ-UHFFFAOYSA-N	CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2	chembl_phase3	CHEMBL204021	CC BY-SA 3.0	2026-09-25	666.78	7.22	0	5	58.44	13	47	85	5	0.361	0	2	0		druglike
screen	NLRHSJVARIXWGQ-UHFFFAOYSA-N	O=C(O)Cc1ccc(Cl)c(F)c1-n1c(C2CCCCC2)nc(C(=O)OCc2ccccc2)c1-c1ccc(F)c(Cl)c1	ippidb	862	Institut Pasteur, no licence stated, academic-open	2026-09-25	599.46	8.156	1	4	81.42	8	41	67	5	0.258	0	2	0		druglike
screen	GWKUQIDUBUTSSN-DEOSSOPVSA-N	Cc1ccc2c(c1)c(C(=O)NC[C@H](NC(=O)c1c(Cl)cc3c(c1Cl)CCN(C(=O)c1ccc(Cl)cc1)C3)C(=O)O)cn2S(C)(=O)=O	ippidb	160	Institut Pasteur, no licence stated, academic-open	2026-09-25	706.0	4.529	3	6	154.88	8	46	73	5	0.226	0	1	0		druglike
screen	LEQAKWQJCITZNK-AXHKHJLKSA-N	COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2	chembl_phase3	CHEMBL213907	CC BY-SA 3.0	2026-09-25	563.63	0.755	5	11	164.01	7	39	72	4	0.481	0	2	0		druglike
screen	LHXFPSQJODNWEW-UHFFFAOYSA-N	C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OCCC)C(CCC(=O)OCCO)=C4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC	chembl_phase2	CHEMBL2107756	CC BY-SA 3.0	2026-09-25	790.91	6.838	3	11	182.79	13	58	108	6	0.378	0	3	0		druglike
screen	AWSWJRUMDBPELJ-UHFFFAOYSA-M	Cc1ncc([N+](=O)[O-])n1CCOC(=O)CN(CC(=O)[O-])CC(=O)OCCn1c([N+](=O)[O-])cnc1C	chembl_phase2	CHEMBL4297660	CC BY-SA 3.0	2026-09-25	496.41	-1.649	0	13	217.89	14	35	57	2	0.5	0	1	0		druglike
screen	BCKMDCAQOKRTLA-UHFFFAOYSA-N	CC(C)c1ccccc1Sc1ccc(-c2coc(N3CCCCC3)n2)cc1C(F)(F)F	ippidb	504	Institut Pasteur, no licence stated, academic-open	2026-09-25	446.54	7.625	0	4	29.27	5	31	56	4	0.375	0	1	0		druglike
screen	KAYBFGCVDVUQHJ-SSEXGKCCSA-N	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4S(C)(=O)=O)CC3)cc2)cc1[N+](=O)[O-]	ippidb	367	Institut Pasteur, no licence stated, academic-open	2026-09-25	780.99	4.964	2	12	162.27	16	53	97	5	0.324	0	2	0		druglike
screen	QNTASHOAVRSLMD-GYKMGIIDSA-N	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@]4(C)[C@H]3CC[C@]12C	chembl_phase3	CHEMBL3545254	CC BY-SA 3.0	2026-09-25	399.66	7.858	1	2	32.59	5	29	74	4	0.889	0	1	0		druglike
screen	WQZGKKKJIJFFOK-QTVWNMPRSA-N	OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O	chembl_phase2	CHEMBL469448	CC BY-SA 3.0	2026-09-25	180.16	-3.221	5	6	110.38	1	12	24	1	1.0	0	0	0		druglike
screen	MURWMFYCSWNAJE-UUWRZZSWSA-N	CN(C)CC[C@H](CSc1ccccc1Cl)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(CC4=C(c5ccc(Cl)cc5)CC(C)(C)CC4)CC2)C3)cc1S(=O)(=O)C(F)(F)F	ippidb	399	Institut Pasteur, no licence stated, academic-open	2026-09-25	995.1	9.889	2	11	127.84	16	65	121	7	0.478	0	3	0		druglike
screen	KXYGAIVJVQJFDQ-CXDLDTBJSA-N	CC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@](C)(NC(=O)C(C)C)CCCCN(C)C(=O)[C@@H](c2ccc(Cl)cc2)NC1=O	ippidb	2093	Institut Pasteur, no licence stated, academic-open	2026-09-25	635.21	1.313	7	6	198.61	8	44	91	2	0.6	0	2	0		druglike
screen	RPDFDSQFBCJTDY-GAQXSTBRSA-N	CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1	chembl_phase2	CHEMBL1178725	CC BY-SA 3.0	2026-09-25	620.69	8.226	0	2	29.54	9	43	88	7	0.486	0	2	0	chembl_phase2:CHEMBL2105831	druglike
screen	QXGLJOAZNUMSJD-WFBBNMDISA-N	C[C@H](CC1O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]1O)OP(=O)(O)O	coadd	CHEMBL4584418	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	332.24	-2.922	7	8	177.14	6	21	42	1	1.0	0	1	0		druglike
screen	OZQDLJNDRVBCST-UHFFFAOYSA-N	Nc1cnn(C2OC(CO)C(O)C2O)c(=O)n1	coadd	CHEMBL1464327	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	244.21	-3.168	4	8	143.72	2	17	29	2	0.625	0	0	0		druglike
screen	GMNKCZROCVXPTB-UHFFFAOYSA-N	CCSc1nc(C)cc(S)n1	coadd	CHEMBL1505370	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	186.31	2.186	1	4	25.78	2	11	21	1	0.429	0	0	0		druglike
screen	KXTYBXCEQOANSX-LQKUVRPKSA-N	C=CC(C)(C)OC[C@H]1O[C@H](O[C@@H]2C3=C([C@H](C)COC(C)=O)C[C@H](O)[C@]3(C)/C=C3\[C@@H](COC)CC[C@H]3[C@@H](C)[C@H]2O)[C@H](O)[C@@H](OC(C)=O)[C@@H]1O	ippidb	2030	Institut Pasteur, no licence stated, academic-open	2026-09-25	680.83	2.608	4	12	170.44	12	48	104	4	0.778	0	2	0		druglike
screen	AAFJXZWCNVJTMK-GUCUJZIJSA-N	O[C@H]([C@H](O)[C@@H]1CO1)[C@H]1CO1	chembl_phase3	CHEMBL3137322	CC BY-SA 3.0	2026-09-25	146.14	-1.494	2	4	65.52	3	10	20	2	1.0	0	0	0		druglike
screen	IVBHGBMCVLDMKU-GXNBUGAJSA-N	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O	chembl_approved	CHEMBL702	CC BY-SA 3.0	2026-09-25	517.56	-0.24	3	7	156.43	6	36	63	4	0.478	0	1	0		druglike
screen	WRUUGTRCQOWXEG-UHFFFAOYSA-L	NCCC(O)(P(=O)([O-])O)P(=O)([O-])O	chembl_approved	CHEMBL3989401	CC BY-SA 3.0	2026-09-25	233.05	-2.927	4	6	166.97	4	13	22	0	1.0	0	0	0		druglike
screen	NRWORBQAOQVYBJ-GJZUVCINSA-N	CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ncc(OCCCC(=O)O)cn2)C[C@H]1CC	chembl_phase3	CHEMBL3785197	CC BY-SA 3.0	2026-09-25	722.6	8.67	1	7	105.09	11	50	81	4	0.438	0	2	0		druglike
screen	MZZLGJHLQGUVPN-HAWMADMCSA-N	COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1C	chembl_phase3	CHEMBL1800807	CC BY-SA 3.0	2026-09-25	637.51	9.763	0	3	38.77	6	44	69	4	0.367	0	2	0		druglike
screen	JWCSIUVGFCSJCK-CAVRMKNVSA-N	CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21	chembl_approved	CHEMBL74632	CC BY-SA 3.0	2026-09-25	520.48	-1.128	4	11	206.3	9	36	56	4	0.35	0	2	0		druglike
screen	GUTXTARXLVFHDK-UHFFFAOYSA-N	CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	chembl_approved	CHEMBL1200986	CC BY-SA 3.0	2026-09-25	530.12	8.117	0	4	46.61	15	37	78	3	0.548	0	2	0		druglike
screen	JQUNFHFWXCXPRK-AMMMHQJVSA-N	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1	chembl_phase2	CHEMBL4756129	CC BY-SA 3.0	2026-09-25	756.0	5.222	3	11	142.56	14	52	105	7	0.632	0	3	0		druglike
screen	QJJXYPPXXYFBGM-LFZNUXCKSA-N	C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	chembl_approved	CHEMBL269732	CC BY-SA 3.0	2026-09-25	804.03	4.639	3	12	178.36	7	57	126	4	0.773	0	2	0	chembl_approved:CHEMBL3989887	druglike
screen	CHCWDBMFOLTXQX-OBTVHEKISA-N	Cn1nc(NS(C)(=O)=O)c2c(Cl)ccc(-n3c([C@H](Cc4cc(F)cc(F)c4)NC(=O)Cn4nc(C(F)F)c5c4C(F)(F)[C@@H]4C[C@H]54)nc4cc(-c5cccc(C(F)(F)F)n5)ccc4c3=O)c21	chembl_phase2	CHEMBL6068076	CC BY-SA 3.0	2026-09-25	950.24	8.1	2	8	158.69	11	65	94	9	0.268	0	2	0		druglike
screen	XRWSZZJLZRKHHD-WVWIJVSJSA-N	C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1	chembl_approved	CHEMBL2105735	CC BY-SA 3.0	2026-09-25	748.3	3.854	3	10	182.33	11	51	97	5	0.571	0	1	0		druglike
screen	UUVIQYKKKBJYJT-ZYUZMQFOSA-N	CS(=O)(=O)OC[C@@H](OS(C)(=O)=O)[C@@H](O)[C@H](O)[C@@H](COS(C)(=O)=O)OS(C)(=O)=O	chembl_phase2	CHEMBL460282	CC BY-SA 3.0	2026-09-25	494.54	-3.65	2	14	213.94	13	28	50	0	1.0	0	1	0		druglike
screen	KUBPNVYPKPWGRJ-LIVOIKKVSA-N	NC(=O)C1(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2csc3ccccc23)NC(=O)C2CCNCC2)CCNCC1	chembl_phase3	CHEMBL4297525	CC BY-SA 3.0	2026-09-25	790.99	2.588	8	8	199.34	15	57	107	7	0.372	0	2	0		druglike
screen	XUIIKFGFIJCVMT-GFCCVEGCSA-M	N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-]	chembl_approved	CHEMBL3545058	CC BY-SA 3.0	2026-09-25	775.86	3.223	2	5	95.61	5	24	34	2	0.133	0	1	0		druglike
screen	ULGZDMOVFRHVEP-RWJQBGPGSA-N	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	chembl_approved	CHEMBL532	CC BY-SA 3.0	2026-09-25	733.94	1.786	5	14	193.91	7	51	118	3	0.946	0	2	0	chembl_approved:CHEMBL1200510;coadd:CHEMBL532	druglike
screen	DYEXZAMWDDJPBR-UUWRZZSWSA-N	COC1(c2ccccc2-c2ccccc2)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1	ippidb	421	Institut Pasteur, no licence stated, academic-open	2026-09-25	794.01	8.047	2	10	134.12	16	56	103	6	0.279	0	2	0		druglike
screen	NZUSPSJNMJQPFS-ZHACJKMWSA-N	Cn1cc(NC(=O)c2ccc(/C=C/c3ccncc3)cc2)cc1C(=O)Nc1cc(C(=O)NCCN2CCOCC2)n(CCCN2CCN(Cc3cccc4ccccc34)CC2)c1	coadd	CHEMBL4552936	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	834.04	6.32	3	8	129.0	16	62	117	8	0.306	0	2	0		druglike
screen	XTEGRRHNMFDROI-YRRQLQLVSA-N	Cn1c(=O)c2c(ncn2CCCN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3O[N+](=O)[O-])n(C)c1=O	chembl_phase2	CHEMBL2107483	CC BY-SA 3.0	2026-09-25	410.39	-1.843	1	9	144.68	7	29	51	4	0.688	0	0	0		druglike
screen	JBLHDYOCJVQGEP-CXDLDTBJSA-N	CC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@](C)(NC(=O)C(C)C)CCCCN(C)C(=O)[C@@H](c2ccccc2)NC1=O	ippidb	2091	Institut Pasteur, no licence stated, academic-open	2026-09-25	600.77	0.66	7	6	198.61	8	43	91	2	0.6	0	2	0		druglike
screen	CMLNPOWEANUBIB-XIGHHNHFSA-N	COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4ccc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)c4c3[C@@H]3CC[C@H]4C3)cc2)[nH]1)C(C)C	chembl_phase1	CHEMBL5095204	CC BY-SA 3.0	2026-09-25	855.05	8.74	4	8	174.64	11	63	121	9	0.469	0	2	0	chembl_phase3:CHEMBL5095203	druglike
screen	OHKOGUYZJXTSFX-KZFFXBSXSA-L	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-]	chembl_approved	CHEMBL1200855	CC BY-SA 3.0	2026-09-25	382.42	-2.121	1	8	129.67	5	25	39	3	0.467	0	0	0		druglike
screen	FVTCRASFADXXNN-SCRDCRAPSA-M	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])O)c2cc1C	chembl_approved	CHEMBL3989697	CC BY-SA 3.0	2026-09-25	455.34	-2.239	5	10	210.92	7	31	51	3	0.412	0	0	0		druglike
screen	FNTVQNGVYYXLQU-MUUNZHRXSA-N	COC1(c2ccccc2Cl)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1	ippidb	1100	Institut Pasteur, no licence stated, academic-open	2026-09-25	752.36	7.034	2	10	134.12	15	51	93	5	0.324	0	2	0		druglike
screen	FAXGPCHRFPCXOO-LXTPJMTPSA-N	CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C	chembl_phase2	CHEMBL296588	CC BY-SA 3.0	2026-09-25	685.9	1.467	8	8	223.26	22	48	111	0	0.824	0	2	0		druglike
screen	KZTXNPVFWHWJSH-UHFFFAOYSA-N	C[N+](C)(C)CCCOc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OCCC[N+](C)(C)C)cc4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1	chembl_phase2	CHEMBL3822503	CC BY-SA 3.0	2026-09-25	694.92	8.94	2	4	75.82	12	52	102	7	0.273	0	2	0	chembl_phase2:CHEMBL3824393	druglike
screen	GNHNBHWIJCLLSK-QLXPXKAKSA-N	CC(C)(CO)[C@H](O)C(=O)NCCC(=O)OCc1cn(C[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](O)[C@@H]2O)nn1	coadd	CHEMBL4582079	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	525.52	-3.335	6	13	237.17	11	37	68	3	0.619	0	3	0		druglike
screen	MVGHTOGJZPPSRC-MPQUPPDSSA-N	CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCC(F)(F)F)CC1	ippidb	955	Institut Pasteur, no licence stated, academic-open	2026-09-25	703.68	9.273	0	4	48.38	7	48	91	5	0.459	0	2	0	ippidb:2390	druglike
screen	NNIBWLKDWXOMEW-UDOOFANFSA-N	CC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@](C)(NC(=O)C(C)C)CCNC(=O)[C@@H](c2ccccc2)NC1=O	ippidb	2101	Institut Pasteur, no licence stated, academic-open	2026-09-25	558.68	-0.462	8	6	207.4	8	40	82	2	0.556	0	2	0		druglike
screen	CAVZBWFUMSXZFB-LJWNLINESA-N	CCC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	chembl_phase2	CHEMBL3187384	CC BY-SA 3.0	2026-09-25	710.85	2.404	7	8	221.81	19	50	96	3	0.429	0	2	0		druglike
screen	HRWVXKVRSNICJQ-GMJIGYHYSA-N	CN(C)[C@@H]1C(O)=C(C(=O)NC(C(=O)O)N2CCN(CCO)CC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12	chembl_phase2	CHEMBL4297077	CC BY-SA 3.0	2026-09-25	630.65	-1.563	8	13	231.64	7	45	83	5	0.533	0	3	0		druglike
screen	GDKHIRKQQPFANF-UQHPZEPLSA-N	CC(=O)O[C@H]1C[C@@]2(C)C(C[C@@H](O)C3[C@@]4(C)CC[C@@H](OC(=O)CCC(=O)Oc5ccc(CCO[N+](=O)[O-])cc5)[C@@H](C)C4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)OCc1ccccc1	coadd	CHEMBL4562305	CC BY-SA 3.0 via ChEMBL. NOT taken from db.co-add.org, whose own notice restricts systematic download and non-commercial use	2026-09-26	872.06	9.012	1	12	177.8	16	63	128	6	0.6	0	3	0		druglike
screen	LCFWOFKPFDWYLR-CEFNRUSXSA-N	Cc1c(C)c2c(c(C)c1OCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	chembl_phase1	CHEMBL2152999	CC BY-SA 3.0	2026-09-25	488.75	8.598	1	3	55.76	15	35	87	2	0.774	0	1	0		druglike
screen	NLFKRXQLNYARFY-DIPNUNPCSA-N	O=S(=O)(Nc1nnc2n1CCN(C1CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC1)CCC2)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1	ippidb	886	Institut Pasteur, no licence stated, academic-open	2026-09-25	987.64	7.901	2	12	142.0	16	66	120	8	0.435	0	3	0		druglike
screen	RSLQBRWTDJTEHT-UHFFFAOYSA-N	CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCSCCCCCCCCCCSCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	chembl_phase2	CHEMBL2105781	CC BY-SA 3.0	2026-09-25	687.79	9.682	0	8	71.06	23	44	92	2	0.588	0	2	0		druglike
screen	LLJSSTLCMHGPSB-UUWRZZSWSA-N	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)cc1[N+](=O)[O-]	ippidb	623	Institut Pasteur, no licence stated, academic-open	2026-09-25	837.47	8.506	2	11	136.84	16	58	103	7	0.256	0	3	0		druglike
screen	YECRYLBCIYSJSO-UHFFFAOYSA-N	CC1CCCC(C)(C)C1CCC(C)[N+](C)(C)CCCCCC[N+](C)(C)C(C)CCC1C(C)CCCC1(C)C	chembl_phase2	CHEMBL2104480	CC BY-SA 3.0	2026-09-25	535.0	9.962	0	0	0.0	15	38	112	2	1.0	0	2	0	chembl_phase2:CHEMBL2110626	druglike
screen	HDFVMCZXNURVCU-UHFFFAOYSA-N	Cc1ccc(C(C)C)c(OCC[N+](C)(C)CCCCCCCCCC[N+](C)(C)CCOc2cc(C)ccc2C(C)C)c1	chembl_phase2	CHEMBL2106404	CC BY-SA 3.0	2026-09-25	582.96	9.282	0	2	18.46	21	42	108	2	0.684	0	2	0	chembl_phase2:CHEMBL2110872	druglike
screen	LOXPOGRMWCDHGI-RERZGLEZSA-N	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCC(=Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F	ippidb	487	Institut Pasteur, no licence stated, academic-open	2026-09-25	925.56	9.8	2	10	124.6	15	62	110	7	0.333	0	2	0		druglike
screen	BWKDAMBGCPRVPI-ZQRPHVBESA-N	CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]34OC(=O)O[C@H]3[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)=C1C4(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O	chembl_phase2	CHEMBL382300	CC BY-SA 3.0	2026-09-25	871.93	3.657	3	17	245.82	10	62	119	6	0.659	0	2	0		druglike
screen	JCQLYHFGKNRPGE-FCVZTGTOSA-N	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	chembl_approved	CHEMBL296306	CC BY-SA 3.0	2026-09-25	342.3	-5.396	8	11	189.53	5	23	45	2	1.0	0	2	0		druglike
screen	NPCYYZYVQAQDBM-UHFFFAOYSA-N	CNC(=O)C(CO)NC(=O)c1c(I)c(NC(=O)COC)c(I)c(C(=O)O)c1I	chembl_phase2	CHEMBL2104817	CC BY-SA 3.0	2026-09-25	731.02	0.62	5	6	154.06	8	28	44	1	0.333	0	1	0		druglike
screen	QDUIJCOKQCCXQY-WHJQOFBOSA-N	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CS[C@H]12)c1nsc(N)n1	chembl_phase2	CHEMBL1276663	CC BY-SA 3.0	2026-09-25	515.54	-2.49	2	12	184.11	7	35	52	5	0.263	0	2	0		druglike
screen	LYMICVBGNUEHGE-FUQPUAIBSA-N	CO[C@@H]1[C@H](OP(=O)(S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)C[C@@H]2O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O	chembl_phase2	CHEMBL1084430	CC BY-SA 3.0	2026-09-25	587.51	-1.048	5	14	228.16	9	39	65	5	0.55	0	2	0		druglike
screen	YLMURQOFHMQRRU-PGUFJCEWSA-N	CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4NC4CCCCC4)CC3)cc2)cc1[N+](=O)[O-]	ippidb	940	Institut Pasteur, no licence stated, academic-open	2026-09-25	800.06	7.305	3	11	140.16	17	56	109	6	0.405	0	3	0		druglike
