arm	inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in
screen	HWEOXFSBSQIWSY-MRXNPFEDSA-N	Cc1ccc2c(c1CCC(=O)O)CC[C@@H](NS(=O)(=O)c1ccc(Cl)cc1)C2	chembl_phase3	CHEMBL2107786	CC BY-SA 3.0	2026-09-25	407.92	3.501	2	3	83.47	6	27	49	3	0.35	0	0	0	
screen	PLMAPPWZOQMTBI-XUTJKUGGSA-N	COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(C#N)c3)CC2)CC1	chembl_phase2	CHEMBL4297484	CC BY-SA 3.0	2026-09-25	398.55	2.782	1	5	68.6	8	29	63	3	0.652	0	0	0	
screen	RXXBBHGCAXVBES-XMUHMHRVSA-N	C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	chembl_phase2	CHEMBL1908006	CC BY-SA 3.0	2026-09-25	318.46	4.155	2	3	57.53	0	23	53	4	0.85	0	0	0	
screen	SMQXDOVGKKMUIZ-UHFFFAOYSA-N	O=C(Nc1nc(-c2ccccc2)cs1)OCC(Cl)(Cl)Cl	chembl_phase2	CHEMBL2105113	CC BY-SA 3.0	2026-09-25	351.64	4.729	1	4	51.22	3	20	29	2	0.167	0	0	0	
screen	WMVSIGOLIQMRHF-UHFFFAOYSA-N	CN(C)C(=O)C1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	chembl_phase2	CHEMBL341578	CC BY-SA 3.0	2026-09-25	430.95	4.564	0	3	40.62	7	30	58	3	0.417	0	0	0	
screen	KCASCYQNVLPVDP-UHFFFAOYSA-N	NNc1nnc(Cc2ccncc2)c2ccccc12	chembl_phase2	CHEMBL1968696	CC BY-SA 3.0	2026-09-25	251.29	1.901	2	5	76.72	3	19	32	3	0.071	0	0	0	
screen	XGCBETZGOIOAKF-UHFFFAOYSA-N	CCC1(O)CCN2CCc3ccc(C)cc3C2C1	chembl_phase2	CHEMBL2105550	CC BY-SA 3.0	2026-09-25	245.37	2.829	1	2	23.47	1	18	41	3	0.625	0	0	1	
screen	SYWHXTATXSMDSB-GSLJADNHSA-N	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	chembl_approved	CHEMBL1201010	CC BY-SA 3.0	2026-09-25	422.49	2.445	2	6	100.9	3	30	61	4	0.783	0	0	0	
screen	UYXAWHWODHRRMR-UHFFFAOYSA-N	CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O	chembl_approved	CHEMBL7728	CC BY-SA 3.0	2026-09-25	236.27	1.201	1	3	66.48	1	17	33	2	0.583	0	0	1	
screen	HZVLFTCYCLXTGV-UHFFFAOYSA-N	CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1	chembl_phase2	CHEMBL3039498	CC BY-SA 3.0	2026-09-25	491.62	4.139	2	5	105.98	7	35	64	4	0.269	0	0	0	
screen	GHTYIKRPXXXLDM-SFHVURJKSA-N	CN(C)CC[C@H](NC(=O)c1cc2c(cnn2C(C)(C)C)cc1Oc1ccc(F)cc1F)C(N)=O	chembl_phase2	CHEMBL4802251	CC BY-SA 3.0	2026-09-25	473.52	3.397	2	5	102.48	8	34	63	3	0.375	0	0	0	
screen	IKYTUOHXXXPNOG-UHFFFAOYSA-N	CCOCCOC(=O)C(=O)Nc1nc(-c2cc(C)no2)cs1	chembl_phase2	CHEMBL155674	CC BY-SA 3.0	2026-09-25	325.35	1.625	1	8	103.55	6	22	37	2	0.385	0	0	0	
screen	MBKYLPOPYYLTNW-ZDUSSCGKSA-N	CNC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2	chembl_phase3	CHEMBL3916929	CC BY-SA 3.0	2026-09-25	399.38	1.7	2	5	96.97	3	29	47	4	0.25	0	0	0	
screen	JDLKFOPOAOFWQN-UHFFFAOYSA-N	C=CCS[S+]([O-])CC=C	chembl_phase2	CHEMBL359965	CC BY-SA 3.0	2026-09-25	162.28	1.755	0	2	23.06	5	9	19	0	0.333	0	0	1	
screen	QYTBBBAHNIWFOD-NRFANRHFSA-N	CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1	chembl_phase2	CHEMBL3545233	CC BY-SA 3.0	2026-09-25	459.57	5.154	2	4	88.16	7	33	58	4	0.154	0	1	0	
screen	JURKNVYFZMSNLP-UHFFFAOYSA-N	CN(C)CCC=C1c2ccccc2C=Cc2ccccc21	chembl_approved	CHEMBL669	CC BY-SA 3.0	2026-09-25	275.4	4.554	0	1	3.24	3	21	42	3	0.2	0	0	0	chembl_approved:CHEMBL1200636
screen	NPPQSCRMBWNHMW-UHFFFAOYSA-N	CCCC(C)(COC(N)=O)COC(N)=O	chembl_approved	CHEMBL979	CC BY-SA 3.0	2026-09-25	218.25	0.983	2	4	104.64	6	15	33	0	0.778	0	0	0	
screen	QYCXWOACFWMQFO-WZWZCULESA-N	COc1cc2c(c(OC)n1)[C@]1(O)[C@H](O)[C@H](CN(C)C)[C@@H](c3ccccc3)[C@]1(c1ccc(C#N)cc1)O2	chembl_phase2	CHEMBL4303782	CC BY-SA 3.0	2026-09-25	487.56	2.782	2	8	108.07	6	36	65	5	0.357	0	0	0	
screen	RXOBKRPNVDTZQF-UHFFFAOYSA-N	CNC(=O)NS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1	chembl_phase2	CHEMBL12806	CC BY-SA 3.0	2026-09-25	425.89	1.939	3	5	113.6	7	28	48	2	0.222	0	0	0	
screen	IORHSKBXWWSQME-UHFFFAOYSA-N	COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(CCc1ccccc1)N(C)CC2	chembl_phase2	CHEMBL2104050	CC BY-SA 3.0	2026-09-25	417.55	5.108	1	4	41.93	5	31	62	4	0.333	0	1	0	
screen	SLIVDYMORZGPLW-UHFFFAOYSA-N	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2ccccn12	chembl_phase2	CHEMBL4297478	CC BY-SA 3.0	2026-09-25	532.57	4.456	1	5	65.77	4	39	66	5	0.276	0	1	0	
screen	GGXDVUAOXCBCBN-HJZGYWQISA-N	CC[N+](C)(C)[C@@H]1C=C2C=C[C@H]3[C@@H]4CC[C@@H]5[C@H](C)N(C)C[C@@]54CC[C@@H]3[C@@]2(C)CC1	chembl_phase2	CHEMBL3989497	CC BY-SA 3.0	2026-09-25	383.64	5.12	0	1	3.24	2	28	71	5	0.846	0	1	0	chembl_phase2:CHEMBL3990238
screen	IKFBPFGUINLYQI-UHFFFAOYSA-N	CCNC1C2CCC(C2)C1c1ccccc1	chembl_phase2	CHEMBL7010	CC BY-SA 3.0	2026-09-25	215.34	3.178	1	1	12.03	3	16	37	3	0.6	0	0	0	
screen	LMYRWZFENFIFIT-UHFFFAOYSA-N	Cc1ccc(S(N)(=O)=O)cc1	chembl_phase3	CHEMBL574	CC BY-SA 3.0	2026-09-25	171.22	0.642	1	2	60.16	1	11	20	1	0.143	0	0	1	
screen	IECPWNUMDGFDKC-MZJAQBGESA-N	CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O	chembl_approved	CHEMBL374975	CC BY-SA 3.0	2026-09-25	516.72	5.666	3	5	104.06	5	37	85	4	0.806	0	2	0	
screen	CNANHKGYHBTGAQ-UHFFFAOYSA-N	NC(=O)c1ccccc1OCC(=O)OCC1CCCO1	chembl_phase2	CHEMBL2104233	CC BY-SA 3.0	2026-09-25	279.29	0.886	1	5	87.85	6	20	37	2	0.429	0	0	0	
screen	XUMALORDVCFWKV-IBGZPJMESA-N	C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1	chembl_phase2	CHEMBL3984425	CC BY-SA 3.0	2026-09-25	528.58	3.24	2	6	125.13	4	40	64	6	0.1	0	1	0	
screen	MMVBKZHQTLDYKG-UHFFFAOYSA-N	CNC1CN(c2nc3ncc(Br)cc3n3cnnc23)C1	chembl_phase2	CHEMBL5095103	CC BY-SA 3.0	2026-09-25	334.18	0.843	1	6	71.24	2	20	32	4	0.333	0	0	0	
screen	MGSRCZKZVOBKFT-UHFFFAOYSA-N	Cc1ccc(C(C)C)c(O)c1	chembl_phase2	CHEMBL29411	CC BY-SA 3.0	2026-09-25	150.22	2.824	1	1	20.23	1	11	25	1	0.4	0	0	1	
screen	YIMFXBPXUPTIEJ-OUKQBFOZSA-N	CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1	chembl_phase2	CHEMBL191491	CC BY-SA 3.0	2026-09-25	324.49	5.112	0	1	9.23	9	24	54	2	0.364	0	1	0	chembl_phase2:CHEMBL1257065
screen	SOESEFMFRCCMQV-QWAPGEGQSA-N	CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C#N)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C	chembl_phase2	CHEMBL2104139	CC BY-SA 3.0	2026-09-25	566.07	4.287	1	8	115.08	6	39	76	5	0.759	0	1	0	
screen	HTJXMOGUGMSZOG-UHFFFAOYSA-N	O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1	chembl_phase2	CHEMBL274239	CC BY-SA 3.0	2026-09-25	355.85	0.853	1	5	65.78	4	23	41	3	0.467	0	0	0	
screen	JBMKAUGHUNFTOL-UHFFFAOYSA-N	NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O	chembl_approved	CHEMBL842	CC BY-SA 3.0	2026-09-25	295.73	-0.061	2	5	118.69	1	17	23	2	0.0	0	0	0	
screen	PVNIIMVLHYAWGP-UHFFFAOYSA-N	O=C(O)c1cccnc1	chembl_approved	CHEMBL573	CC BY-SA 3.0	2026-09-25	123.11	0.78	1	2	50.19	1	9	14	1	0.0	0	0	1	
screen	LDHMAVIPBRSVRG-UHFFFAOYSA-O	C[n+]1cccc(C(N)=O)c1	chembl_phase2	CHEMBL71733	CC BY-SA 3.0	2026-09-25	137.16	-0.39	1	1	46.97	1	10	19	1	0.143	0	0	1	
screen	LHPBUFXEIOLURH-GQZONRFDSA-N	C[C@@H](OC(=O)CCc1ccccc1)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C	chembl_phase2	CHEMBL2107303	CC BY-SA 3.0	2026-09-25	434.62	6.309	0	3	43.37	5	32	70	5	0.655	0	1	0	
screen	AFCGFAGUEYAMAO-UHFFFAOYSA-N	CC(=O)NCCCS(=O)(=O)O	chembl_approved	CHEMBL1201293	CC BY-SA 3.0	2026-09-25	181.21	-0.6	2	3	83.47	4	11	22	0	0.8	0	0	1	
screen	ZVFMYSNPRZIABV-UHFFFAOYSA-N	C[N+](C)(C)CCCCCn1c2ccc(Br)cc2c2cc(Br)ccc21	chembl_phase2	CHEMBL5314928	CC BY-SA 3.0	2026-09-25	453.24	6.196	0	0	4.93	6	24	49	3	0.4	0	1	0	chembl_phase2:CHEMBL5316162
screen	BWINBHTTZLVXGT-NVXWUHKLSA-N	CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(C(=O)N[C@@H]3CC[C@H]3OC)cnn12	chembl_phase3	CHEMBL5314423	CC BY-SA 3.0	2026-09-25	460.5	1.968	3	8	127.47	7	34	58	5	0.261	0	0	0	
screen	JKOQGQFVAUAYPM-UHFFFAOYSA-N	NCCCNCCSP(=O)(O)O	chembl_approved	CHEMBL1006	CC BY-SA 3.0	2026-09-25	214.23	-0.249	4	4	95.58	7	12	27	0	1.0	0	0	0	
screen	IDAWWPOAHPVPMY-UHFFFAOYSA-N	CCCCc1nc(Cl)c(C(=O)OC(C)OC(=O)OCC)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	chembl_phase2	CHEMBL446373	CC BY-SA 3.0	2026-09-25	553.02	5.45	1	9	134.11	11	39	68	4	0.333	0	2	0	
screen	YVAFBXLHPINSIK-QHCPKHFHSA-N	CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C	chembl_phase2	CHEMBL2105661	CC BY-SA 3.0	2026-09-25	511.71	2.423	3	7	119.97	8	34	71	2	0.609	0	1	0	
screen	ILVXQVHFMCJXTE-MRXNPFEDSA-N	CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc4[nH]nc(N[C@H](C)CO)c34)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O	chembl_phase1	CHEMBL6060997	CC BY-SA 3.0	2026-09-25	591.58	3.967	4	8	156.16	9	43	70	5	0.207	0	1	0	
screen	QCGUSIANLFXSGE-GFCCVEGCSA-L	Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)([O-])[O-])OC4=O)cc3F)cn2)n1	chembl_phase1	CHEMBL5314419	CC BY-SA 3.0	2026-09-25	448.31	0.249	0	10	158.45	6	31	45	4	0.235	0	0	0	
screen	FVRDYQYEVDDKCR-DBRKOABJSA-N	NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1	chembl_phase2	CHEMBL108358	CC BY-SA 3.0	2026-09-25	260.27	-1.604	4	7	125.9	3	17	29	2	0.556	0	0	0	
screen	HCYFGRCYSCXKNQ-UHFFFAOYSA-N	Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O	chembl_approved	CHEMBL70246	CC BY-SA 3.0	2026-09-25	238.2	-1.482	1	4	99.12	2	17	27	2	0.333	0	0	0	chembl_approved:CHEMBL2106660
screen	NNFGKFKPLQYECP-BYXNGVTISA-N	CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C/C(=N/Oc5ccc([N+](=O)[O-])cc5)[C@H](Cl)C[C@]4(C)[C@H]3CC[C@]12C	chembl_phase2	CHEMBL2104712	CC BY-SA 3.0	2026-09-25	503.04	6.521	0	6	91.03	4	35	70	5	0.704	0	2	0	
screen	NWGGKKGAFZIVBJ-UHFFFAOYSA-N	O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12	chembl_approved	CHEMBL345524	CC BY-SA 3.0	2026-09-25	588.55	6.995	1	6	57.7	7	42	68	5	0.267	0	2	0	
screen	PVCULFYROUOVGJ-UHFFFAOYSA-N	CNC(=O)N(N(CCCl)S(C)(=O)=O)S(C)(=O)=O	chembl_phase3	CHEMBL167691	CC BY-SA 3.0	2026-09-25	307.78	-0.997	1	5	103.86	5	17	31	0	0.833	0	0	0	
screen	KWTSXDURSIMDCE-MRVPVSSYSA-N	C[C@@H](N)Cc1ccccc1	chembl_approved	CHEMBL19393	CC BY-SA 3.0	2026-09-25	135.21	1.576	1	1	26.02	2	10	23	1	0.333	0	0	1	
screen	VZVNFRFMDNFPOM-VWLOTQADSA-N	CCN(CC)CCOC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)NC(=O)c1c(C)cccc1Cl	chembl_phase2	CHEMBL2107792	CC BY-SA 3.0	2026-09-25	604.96	6.434	2	5	87.74	12	40	72	3	0.3	0	2	0	
screen	PEMUGDMSUDYLHU-ZEQRLZLVSA-N	C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N	chembl_approved	CHEMBL4594350	CC BY-SA 3.0	2026-09-25	604.13	4.733	0	8	88.83	7	43	78	6	0.438	0	1	0	
screen	QCUZOJBYWQPLIN-BNMFZAHFSA-N	C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O	chembl_phase2	CHEMBL141157	CC BY-SA 3.0	2026-09-25	523.55	1.092	3	8	161.63	11	38	67	3	0.385	0	1	0	
screen	IMBXEJJVJRTNOW-XYMSELFBSA-M	C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)[O-])[C@@]2(C)C=CC(=O)C=C12	chembl_approved	CHEMBL1201081	CC BY-SA 3.0	2026-09-25	473.54	0.885	2	8	141.03	6	34	67	4	0.692	0	0	0	
screen	GGGDNPWHMNJRFN-UHFFFAOYSA-N	CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I	chembl_approved	CHEMBL1736	CC BY-SA 3.0	2026-09-25	627.94	3.14	2	3	86.71	3	21	32	1	0.25	0	1	0	chembl_approved:CHEMBL1200353
screen	VDHAWDNDOKGFTD-MRXNPFEDSA-N	C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12	chembl_approved	CHEMBL1200776	CC BY-SA 3.0	2026-09-25	357.42	6.142	1	1	12.03	6	26	48	3	0.273	0	1	0	chembl_approved:CHEMBL1201284
screen	PHIQHXFUZVPYII-ZCFIWIBFSA-N	C[N+](C)(C)C[C@H](O)CC(=O)[O-]	chembl_approved	CHEMBL1149	CC BY-SA 3.0	2026-09-25	161.2	-1.806	1	3	60.36	4	11	26	0	0.857	0	0	1	
screen	LSXUTRRVVSPWDZ-MKKUMYSQSA-N	CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O	chembl_phase3	CHEMBL2158051	CC BY-SA 3.0	2026-09-25	561.73	2.623	3	5	110.85	9	41	84	4	0.5	0	1	0	
screen	UIRKNQLZZXALBI-MSVGPLKSSA-N	CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O	chembl_phase3	CHEMBL444929	CC BY-SA 3.0	2026-09-25	627.98	5.553	5	7	133.91	16	43	108	4	1.0	0	2	0	chembl_phase3:CHEMBL3989689
screen	CKLJMWTZIZZHCS-UWTATZPHSA-N	N[C@H](CC(=O)O)C(=O)O	chembl_phase2	CHEMBL29757	CC BY-SA 3.0	2026-09-25	133.1	-1.127	3	3	100.62	3	9	16	0	0.5	0	0	1	
screen	MAYZWDRUFKUGGP-VIFPVBQESA-N	Cn1nnnc1Cn1nnc2c(N3CC[C@H](O)C3)nc(C(C)(C)C)nc21	chembl_phase2	CHEMBL5314566	CC BY-SA 3.0	2026-09-25	358.41	-0.338	1	9	123.56	3	26	48	4	0.667	0	0	0	
screen	UDSFVOAUHKGBEK-CNQKSJKFSA-N	CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	chembl_approved	CHEMBL2107067	CC BY-SA 3.0	2026-09-25	456.71	7.961	0	3	43.37	10	33	81	4	0.867	0	1	0	
screen	JDKRQGOIZPRQRU-UHFFFAOYSA-N	CCCCCCCCCCCCCC[n+]1ccc(C)cc1	chembl_phase2	CHEMBL1393904	CC BY-SA 3.0	2026-09-25	290.51	5.984	0	0	3.88	13	21	57	1	0.75	0	1	0	chembl_phase2:CHEMBL2107233
screen	PKXWXHGLEXOSQK-UHFFFAOYSA-N	CCN(CC)C(=O)N1CCN(CCCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1	chembl_phase2	CHEMBL2107536	CC BY-SA 3.0	2026-09-25	419.53	-0.017	0	5	88.61	6	30	63	3	0.7	0	0	0	
screen	NAVMQTYZDKMPEU-UHFFFAOYSA-N	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	chembl_approved	CHEMBL1023	CC BY-SA 3.0	2026-09-25	348.49	6.104	1	1	37.3	3	26	54	3	0.375	0	1	0	
screen	GNJCUHZOSOYIEC-GAROZEBRSA-N	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5	chembl_phase2	CHEMBL1330	CC BY-SA 3.0	2026-09-25	461.47	-0.885	5	9	149.15	3	33	60	6	0.609	0	0	0	
screen	HZQDCMWJEBCWBR-UUOKFMHZSA-N	NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O	chembl_phase3	CHEMBL245019	CC BY-SA 3.0	2026-09-25	259.22	-2.701	5	7	151.06	3	18	31	2	0.556	0	0	0	
screen	FQKALOFOWPDTED-WBAXXEDZSA-N	COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COP(=O)(O)O)cc12	chembl_phase3	CHEMBL4802214	CC BY-SA 3.0	2026-09-25	552.52	1.01	6	7	196.15	13	38	71	3	0.5	0	2	0	
screen	DXKIKFNSKJTQBC-BQELKBSMSA-N	CC(C(=O)O)c1ccc([C@H]2CCCC[C@@H]2C)cc1	chembl_phase2	CHEMBL2106868	CC BY-SA 3.0	2026-09-25	246.35	4.168	1	1	37.3	3	18	40	2	0.562	0	0	0	
screen	IPVFGAYTKQKGBM-BYPJNBLXSA-N	O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I	chembl_phase2	CHEMBL271475	CC BY-SA 3.0	2026-09-25	372.09	-1.27	3	5	104.55	2	18	28	2	0.556	0	0	0	
screen	KOWWOODYPWDWOJ-NNXCXUQRSA-N	CCN1C[C@]2(COC(=O)c3ccccc3N3C(=O)C[C@H](C)C3=O)CC[C@H](OC)[C@@]34C1[C@@]1(OCO[C@@]15C[C@H](OC)[C@H]1C[C@@H]3[C@@H]5[C@H]1OC)[C@@H](OC)[C@H]24	chembl_phase1	CHEMBL2113336	CC BY-SA 3.0	2026-09-25	694.82	3.055	0	11	122.3	9	50	100	9	0.763	0	2	0	
screen	FEWJPZIEWOKRBE-JCYAYHJZSA-N	O=C(O)[C@H](O)[C@@H](O)C(=O)O	chembl_approved	CHEMBL1200577	CC BY-SA 3.0	2026-09-25	150.09	-2.123	4	4	115.06	3	10	16	0	0.5	0	0	0	chembl_approved:CHEMBL1236315
screen	ZDZOTLJHXYCWBA-VCVYQWHSSA-N	CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C	chembl_approved	CHEMBL92	CC BY-SA 3.0	2026-09-25	807.89	3.26	5	14	224.45	8	58	111	6	0.558	0	2	0	chembl_approved:CHEMBL3545252
screen	HJXMNVQARNZTEE-UHFFFAOYSA-N	CCCCC1OC(=O)c2ccccc21	chembl_phase3	CHEMBL248594	CC BY-SA 3.0	2026-09-25	190.24	3.088	0	2	26.3	3	14	28	2	0.417	0	0	0	
screen	ZBHXIWJRIFEVQY-IHMPYVIRSA-N	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1	chembl_phase2	CHEMBL222913	CC BY-SA 3.0	2026-09-25	523.57	0.981	3	12	177.42	8	34	51	4	0.263	0	2	0	
screen	MQXVYODZCMMZEM-ZYUZMQFOSA-N	O[C@@H]([C@H](O)[C@H](O)CNCCCl)[C@H](O)CNCCCl	chembl_phase2	CHEMBL460283	CC BY-SA 3.0	2026-09-25	305.2	-1.913	6	6	104.98	11	18	40	0	1.0	0	1	0	
screen	RPBNLMPTFCTXRQ-UHFFFAOYSA-N	COc1ccc(C2CCC(CN(C(=O)C3CCC(O)CC3)c3cccc(-c4cnn(C5CC5)c4)c3)CC2)cc1C	chembl_phase2	CHEMBL5314434	CC BY-SA 3.0	2026-09-25	541.74	7.06	1	4	67.59	8	40	83	6	0.529	0	2	0	
screen	WSYALRNYQFNNGP-HKBQPEDESA-N	COC(=O)[C@H](c1ccccc1)N1CCC(c2ccc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)cc2)CC1	chembl_phase2	CHEMBL2103860	CC BY-SA 3.0	2026-09-25	572.63	7.718	1	4	58.64	7	42	73	5	0.235	0	2	0	
screen	SIRZPOBKMRMKDI-UHFFFAOYSA-O	COc1c(O)c(C)c(CCCCCCCCCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c(O)c1OC	chembl_phase2	CHEMBL4594414	CC BY-SA 3.0	2026-09-25	585.75	8.081	2	4	58.92	16	42	88	4	0.351	0	2	0	
screen	GZCGUPFRVQAUEE-KCDKBNATSA-N	O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO	chembl_phase3	CHEMBL6067641	CC BY-SA 3.0	2026-09-25	180.16	-3.379	5	6	118.22	5	12	24	0	0.833	0	0	0	
screen	WDJHHCAKBRKCLW-IBGZPJMESA-N	N=C(N)c1ccc2nc(-c3cc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)[nH]c2c1	chembl_phase2	CHEMBL4297315	CC BY-SA 3.0	2026-09-25	596.58	0.826	9	9	282.87	10	42	66	4	0.115	0	2	0	
screen	RWWYLEGWBNMMLJ-YSOARWBDSA-N	CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1	chembl_approved	CHEMBL4065616	CC BY-SA 3.0	2026-09-25	602.59	2.312	4	12	203.55	13	42	77	4	0.481	0	2	0	
screen	HVYWMOMLDIMFJA-DPAQBDIFSA-N	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	chembl_phase2	CHEMBL112570	CC BY-SA 3.0	2026-09-25	386.66	7.389	1	1	20.23	5	28	74	4	0.926	0	1	0	
screen	FVTCRASFADXXNN-SCRDCRAPSA-N	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C	chembl_approved	CHEMBL1201794	CC BY-SA 3.0	2026-09-25	456.35	-1.607	6	9	208.09	7	31	52	3	0.412	0	1	0	
screen	HYMSACOZWCUWKA-YKDDYUEBSA-N	COC(=O)CCC/C=C(\C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5C=C[C@H](OC(C)=O)[C@@H](COC(C)=O)O5)CC[C@]4(C)[C@H]3CC[C@]12C	chembl_phase2	CHEMBL6068073	CC BY-SA 3.0	2026-09-25	626.83	7.016	0	8	97.36	10	45	99	5	0.757	0	2	0	
screen	HHDDKDPLFXIPBX-DLFZDVPBSA-N	COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cc(OC)nc(OC)c2OC)cc(OC)n1	chembl_phase2	CHEMBL4553146	CC BY-SA 3.0	2026-09-25	657.56	4.81	1	11	117.52	13	43	80	4	0.387	0	2	0	
