inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in
UHWVSEOVJBQKBE-UHFFFAOYSA-N	COc1ccc(CN2CCNCC2)c(OC)c1OC	chembl_approved	CHEMBL203266	CC BY-SA 3.0	2026-09-25	266.34	1.118	1	5	42.96	5	19	41	2	0.571	0	0	0	chembl_approved:CHEMBL3561076
UIAGMCDKSXEBJQ-UHFFFAOYSA-N	COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1	chembl_approved	CHEMBL1428	CC BY-SA 3.0	2026-09-25	418.45	2.971	1	8	117.0	8	30	56	2	0.429	0	0	0	
UIEATEWHFDRYRU-UHFFFAOYSA-N	CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1	chembl_approved	CHEMBL1008	CC BY-SA 3.0	2026-09-25	366.55	4.83	0	3	15.71	10	27	61	3	0.5	0	0	0	chembl_approved:CHEMBL1200382
UISARWKNNNHPGI-UHFFFAOYSA-N	CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C	chembl_approved	CHEMBL363295	CC BY-SA 3.0	2026-09-25	281.44	4.985	1	1	12.03	5	21	48	2	0.4	0	0	0	chembl_approved:CHEMBL539770
UJEWTUDSLQGTOA-UHFFFAOYSA-N	NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1	chembl_approved	CHEMBL349803	CC BY-SA 3.0	2026-09-25	362.41	2.425	2	5	109.93	5	25	43	3	0.235	0	0	0	
UJIDKYTZIQTXPM-UHFFFAOYSA-L	O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1	chembl_approved	CHEMBL1697768	CC BY-SA 3.0	2026-09-25	435.44	1.94	0	9	145.75	7	29	42	3	0.056	0	0	0	
UJIDKYTZIQTXPM-UHFFFAOYSA-N	O=S(=O)(O)Oc1ccc(C(c2ccc(OS(=O)(=O)O)cc2)c2ccccn2)cc1	chembl_approved	CHEMBL1741134	CC BY-SA 3.0	2026-09-25	437.45	2.625	2	7	140.09	7	29	44	3	0.056	0	0	0	
UJLAWZDWDVHWOW-YPMHNXCESA-N	C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12	chembl_approved	CHEMBL221959	CC BY-SA 3.0	2026-09-25	312.38	1.545	1	5	88.91	3	23	43	3	0.5	0	0	0	chembl_approved:CHEMBL2103743
UJVDJAPJQWZRFR-DHIUTWEWSA-N	CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O	chembl_approved	CHEMBL278623	CC BY-SA 3.0	2026-09-25	474.57	1.845	6	4	144.9	10	35	65	4	0.269	0	1	0	chembl_approved:CHEMBL2364617
UJVLDDZCTMKXJK-WNHSNXHDSA-N	C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1	chembl_approved	CHEMBL1463345	CC BY-SA 3.0	2026-09-25	340.46	4.37	0	3	43.37	0	25	53	5	0.727	0	0	0	
UKTAZPQNNNJVKR-KJGYPYNMSA-N	O=C(O[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12	chembl_approved	CHEMBL2368924	CC BY-SA 3.0	2026-09-25	324.38	2.519	1	4	62.4	2	24	44	6	0.474	0	0	0	chembl_approved:CHEMBL2368925
UKTIJASCFRNWCB-RMIBSVFLSA-N	CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O	chembl_approved	CHEMBL467058	CC BY-SA 3.0	2026-09-25	472.54	-0.01	6	8	193.29	14	33	69	1	0.714	0	1	0	
ULFRLSNUDGIQQP-UHFFFAOYSA-N	CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12	chembl_approved	CHEMBL905	CC BY-SA 3.0	2026-09-25	269.35	1.912	1	3	49.74	5	20	39	3	0.333	0	0	1	chembl_approved:CHEMBL1201032
ULGZDMOVFRHVEP-RWJQBGPGSA-N	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	chembl_approved	CHEMBL532	CC BY-SA 3.0	2026-09-25	733.94	1.786	5	14	193.91	7	51	118	3	0.946	0	2	0	chembl_approved:CHEMBL1200510
ULSDMUVEXKOYBU-ZDUSSCGKSA-N	CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12	chembl_approved	CHEMBL1185	CC BY-SA 3.0	2026-09-25	287.36	1.923	2	3	57.36	5	21	42	3	0.438	0	0	1	
ULXXDDBFHOBEHA-CWDCEQMOSA-N	CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1	chembl_approved	CHEMBL1173655	CC BY-SA 3.0	2026-09-25	485.95	4.39	2	7	88.61	8	34	59	4	0.292	0	0	0	chembl_approved:CHEMBL2105712
UMSGKTJDUHERQW-UHFFFAOYSA-N	Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2	chembl_approved	CHEMBL32479	CC BY-SA 3.0	2026-09-25	393.7	4.404	0	4	43.07	1	22	32	4	0.133	0	0	0	
UNAANXDKBXWMLN-UHFFFAOYSA-N	CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1	chembl_approved	CHEMBL1419	CC BY-SA 3.0	2026-09-25	279.86	4.738	0	1	3.24	5	19	45	2	0.647	0	0	0	chembl_approved:CHEMBL3989830
UNBRKDKAWYKMIV-QWQRMKEZSA-N	CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	chembl_approved	CHEMBL1200843	CC BY-SA 3.0	2026-09-25	339.44	1.925	3	3	68.36	4	25	50	4	0.45	0	0	0	chembl_approved:CHEMBL1201356
UNFWWIHTNXNPBV-WXKVUWSESA-N	CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O	chembl_approved	CHEMBL1167	CC BY-SA 3.0	2026-09-25	332.35	-2.926	5	9	129.51	2	23	47	3	0.929	0	0	0	chembl_approved:CHEMBL3989571
UNJFKXSSGBWRBZ-BJCIPQKHSA-N	Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1	chembl_approved	CHEMBL1605	CC BY-SA 3.0	2026-09-25	410.43	-0.048	4	8	162.92	6	27	41	3	0.267	0	0	0	chembl_approved:CHEMBL1200985
UOACKFBJUYNSLK-XRKIENNPSA-N	C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1	chembl_approved	CHEMBL1200973	CC BY-SA 3.0	2026-09-25	396.57	6.131	1	3	46.53	4	29	65	5	0.731	0	1	0	
UORJNBVJVRLXMQ-UHFFFAOYSA-N	C=CCC1(C(C)C)C(=O)NC(=O)NC1=O	chembl_approved	CHEMBL7863	CC BY-SA 3.0	2026-09-25	210.23	0.571	2	3	75.27	3	15	29	1	0.5	0	0	1	
UOZODPSAJZTQNH-LSWIJEOBSA-N	NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O	chembl_approved	CHEMBL370143	CC BY-SA 3.0	2026-09-25	615.63	-8.862	13	19	347.32	9	42	87	4	1.0	0	3	0	chembl_approved:CHEMBL2206196
UPNUIXSCZBYVBB-JVFUWBCBSA-N	C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1	chembl_approved	CHEMBL270190	CC BY-SA 3.0	2026-09-25	424.54	3.051	3	4	89.87	8	31	63	3	0.44	0	0	0	
UPSPUYADGBWSHF-UHFFFAOYSA-M	Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1	chembl_approved	CHEMBL1200613	CC BY-SA 3.0	2026-09-25	256.28	0.857	0	3	62.13	4	19	33	2	0.2	0	0	1	
UPSPUYADGBWSHF-UHFFFAOYSA-N	Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1	chembl_approved	CHEMBL1020	CC BY-SA 3.0	2026-09-25	257.29	2.192	1	2	59.3	4	19	34	2	0.2	0	0	1	
UQCNKQCJZOAFTQ-ISWURRPUSA-N	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5	chembl_approved	CHEMBL963	CC BY-SA 3.0	2026-09-25	301.34	0.745	2	5	70.0	0	22	41	5	0.588	0	0	0	chembl_approved:CHEMBL1200794
UQGKUQLKSCSZGY-UHFFFAOYSA-N	CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	chembl_approved	CHEMBL1200692	CC BY-SA 3.0	2026-09-25	558.6	4.17	2	10	162.16	10	41	71	5	0.31	0	1	0	
UQLLWWBDSUHNEB-CZUORRHYSA-M	CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1	chembl_approved	CHEMBL1201043	CC BY-SA 3.0	2026-09-25	422.46	-0.859	1	9	128.73	7	28	44	3	0.353	0	0	0	
UQLLWWBDSUHNEB-CZUORRHYSA-N	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1	chembl_approved	CHEMBL1599	CC BY-SA 3.0	2026-09-25	423.47	0.475	2	8	125.9	7	28	45	3	0.353	0	0	0	
UQRORFVVSGFNRO-UTINFBMNSA-N	CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	chembl_approved	CHEMBL1029	CC BY-SA 3.0	2026-09-25	219.28	-1.454	4	5	84.16	4	15	36	1	1.0	0	0	0	
UREBDLICKHMUKA-CXSFZGCWSA-N	C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	chembl_approved	CHEMBL384467	CC BY-SA 3.0	2026-09-25	392.47	1.896	3	5	94.83	2	28	57	4	0.727	0	0	0	
UREBDLICKHMUKA-DVTGEIKXSA-N	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	chembl_approved	CHEMBL632	CC BY-SA 3.0	2026-09-25	392.47	1.896	3	5	94.83	2	28	57	4	0.727	0	0	0	
URKOMYMAXPYINW-UHFFFAOYSA-N	OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	chembl_approved	CHEMBL716	CC BY-SA 3.0	2026-09-25	383.52	2.856	1	6	48.3	5	27	52	4	0.381	0	0	0	chembl_approved:CHEMBL3188993
USSIQXCVUWKGNF-UHFFFAOYSA-N	CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1	chembl_approved	CHEMBL651	CC BY-SA 3.0	2026-09-25	309.45	4.292	0	2	20.31	7	23	50	2	0.381	0	0	0	chembl_approved:CHEMBL1200825
USUZGMWDZDXMDG-CYBMUJFWSA-N	N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1	chembl_approved	CHEMBL3099695	CC BY-SA 3.0	2026-09-25	227.24	2.429	0	2	41.61	1	17	27	3	0.231	0	0	1	chembl_approved:CHEMBL3707393
USZAGAREISWJDP-UHFFFAOYSA-N	N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1	chembl_approved	CHEMBL484785	CC BY-SA 3.0	2026-09-25	251.05	1.568	1	4	62.48	2	19	29	3	0.071	0	0	0	
UTNUDOFZCWSZMS-YFHOEESVSA-N	C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1	chembl_approved	CHEMBL973	CC BY-SA 3.0	2026-09-25	270.21	2.999	2	3	73.12	2	19	28	1	0.167	0	0	1	
UUMLTINZBQPNGF-UHFFFAOYSA-N	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I	chembl_approved	CHEMBL1201075	CC BY-SA 3.0	2026-09-25	791.12	-0.988	7	8	179.66	11	32	56	1	0.5	0	2	0	
UUQMNUMQCIQDMZ-UHFFFAOYSA-N	CNCCc1ccccn1	chembl_approved	CHEMBL24441	CC BY-SA 3.0	2026-09-25	136.2	0.843	1	2	24.92	3	10	22	1	0.375	0	0	1	chembl_approved:CHEMBL1446813
UUVWYPNAQBNQJQ-UHFFFAOYSA-N	CN(C)c1nc(N(C)C)nc(N(C)C)n1	chembl_approved	CHEMBL1455	CC BY-SA 3.0	2026-09-25	210.28	0.07	0	6	48.39	3	15	33	1	0.667	0	0	0	
UUZPPAMZDFLUHD-VUJLHGSVSA-N	C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21	chembl_approved	CHEMBL1200498	CC BY-SA 3.0	2026-09-25	558.52	0.904	4	7	159.65	7	40	65	5	0.346	0	1	0	chembl_approved:CHEMBL1201197
UVIQSJCZCSLXRZ-UBUQANBQSA-N	CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1	chembl_approved	CHEMBL271227	CC BY-SA 3.0	2026-09-25	391.56	5.969	0	3	39.19	2	29	62	5	0.615	0	1	0	
UVKZSORBKUEBAZ-UHFFFAOYSA-N	CN1CCN(C(c2ccccc2)c2ccccc2)CC1	chembl_approved	CHEMBL648	CC BY-SA 3.0	2026-09-25	266.39	3.023	0	2	6.48	3	20	42	3	0.333	0	0	0	chembl_approved:CHEMBL1200497
UVOIBTBFPOZKGP-UHFFFAOYSA-N	CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2	chembl_approved	CHEMBL1201068	CC BY-SA 3.0	2026-09-25	340.49	4.832	0	4	23.55	5	24	48	3	0.35	0	0	0	chembl_approved:CHEMBL1201210
UVSMNLNDYGZFPF-UHFFFAOYSA-N	Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	chembl_approved	CHEMBL43452	CC BY-SA 3.0	2026-09-25	273.25	-0.33	2	5	109.57	1	20	31	3	0.231	0	0	0	
UVTNFZQICZKOEM-UHFFFAOYSA-N	CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C	chembl_approved	CHEMBL517	CC BY-SA 3.0	2026-09-25	339.48	3.362	1	3	59.22	8	25	54	2	0.429	0	0	0	chembl_approved:CHEMBL1201020
UWKQSNNFCGGAFS-XIFFEERXSA-N	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	chembl_approved	CHEMBL481	CC BY-SA 3.0	2026-09-25	586.69	4.091	1	8	114.2	4	43	81	7	0.515	0	1	0	chembl_approved:CHEMBL3989514
UWWDHYUMIORJTA-HSQYWUDLSA-N	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O	chembl_approved	CHEMBL1165	CC BY-SA 3.0	2026-09-25	498.58	2.584	2	7	114.4	11	36	70	3	0.444	0	0	0	chembl_approved:CHEMBL1200534
UWYHMGVUTGAWSP-JKIFEVAISA-M	Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]	chembl_approved	CHEMBL3989567	CC BY-SA 3.0	2026-09-25	400.44	0.561	1	7	115.57	4	28	46	4	0.368	0	0	0	
UWYHMGVUTGAWSP-JKIFEVAISA-N	Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O	chembl_approved	CHEMBL819	CC BY-SA 3.0	2026-09-25	401.44	1.895	2	6	112.74	4	28	47	4	0.368	0	0	0	
UXIGWFXRQKWHHA-RZILPFQRSA-M	CNC(=O)c1c(I)c(NC(C)=O)c([125I])c(C(=O)[O-])c1[125I]	chembl_approved	CHEMBL2106318	CC BY-SA 3.0	2026-09-25	608.91	1.182	2	4	98.33	3	20	28	1	0.182	0	1	0	
UXIGWFXRQKWHHA-UHFFFAOYSA-M	CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I	chembl_approved	CHEMBL1097620	CC BY-SA 3.0	2026-09-25	612.91	1.182	2	4	98.33	3	20	28	1	0.182	0	1	0	
UXIGWFXRQKWHHA-UHFFFAOYSA-N	CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I	chembl_approved	CHEMBL1201125	CC BY-SA 3.0	2026-09-25	613.92	2.517	3	3	95.5	3	20	29	1	0.182	0	1	0	chembl_approved:CHEMBL1201300
UXNXMBYCBRBRFD-MUUNZHRXSA-N	N#Cc1cccc([C@@H](NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1	chembl_approved	CHEMBL5189739	CC BY-SA 3.0	2026-09-25	562.57	5.702	3	5	108.76	9	41	67	5	0.233	0	2	0	chembl_approved:CHEMBL6067995
UXOWGYHJODZGMF-QORCZRPOSA-N	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC	chembl_approved	CHEMBL1639	CC BY-SA 3.0	2026-09-25	551.77	3.294	4	7	146.13	19	39	92	1	0.733	0	1	0	chembl_approved:CHEMBL3545059
UXYRZJKIQKRJCF-TZPFWLJSSA-N	C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C	chembl_approved	CHEMBL258918	CC BY-SA 3.0	2026-09-25	304.47	4.205	1	2	37.3	0	22	54	4	0.95	0	0	0	
UYGONJYYUKVHDD-UHFFFAOYSA-N	Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21	chembl_approved	CHEMBL1908307	CC BY-SA 3.0	2026-09-25	239.27	1.415	0	2	45.06	1	16	26	2	0.182	0	0	1	
UYXAWHWODHRRMR-UHFFFAOYSA-N	CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O	chembl_approved	CHEMBL7728	CC BY-SA 3.0	2026-09-25	236.27	1.201	1	3	66.48	1	17	33	2	0.583	0	0	1	
UZHSEJADLWPNLE-GRGSLBFTSA-N	C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5	chembl_approved	CHEMBL80	CC BY-SA 3.0	2026-09-25	327.38	1.301	2	5	70.0	2	24	45	5	0.526	0	0	0	chembl_approved:CHEMBL1718;chembl_approved:CHEMBL5315056
UZVHFVZFNXBMQJ-UHFFFAOYSA-N	C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O	chembl_approved	CHEMBL454	CC BY-SA 3.0	2026-09-25	224.26	0.961	2	3	75.27	4	16	32	1	0.545	0	0	1	
UZWDCWONPYILKI-UHFFFAOYSA-N	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1	chembl_approved	CHEMBL3301610	CC BY-SA 3.0	2026-09-25	506.61	4.937	1	7	75.0	7	37	69	5	0.407	0	1	0	
VAAUVRVFOQPIGI-SPQHTLEESA-N	CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1	chembl_approved	CHEMBL161	CC BY-SA 3.0	2026-09-25	554.59	-1.199	4	14	215.22	8	36	54	4	0.333	0	2	0	
VABCILAOYCMVPS-UHFFFAOYSA-N	CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	chembl_approved	CHEMBL397420	CC BY-SA 3.0	2026-09-25	353.33	3.518	1	6	110.65	5	26	41	3	0.158	0	0	0	
VACCAVUAMIDAGB-UHFFFAOYSA-N	Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1	chembl_approved	CHEMBL1191	CC BY-SA 3.0	2026-09-25	270.34	1.23	2	6	97.97	3	17	27	2	0.111	0	0	0	
VAOCPAMSLUNLGC-UHFFFAOYSA-N	Cc1ncc([N+](=O)[O-])n1CCO	chembl_approved	CHEMBL137	CC BY-SA 3.0	2026-09-25	171.16	0.092	1	4	81.19	3	12	21	1	0.5	0	0	0	chembl_approved:CHEMBL1200869
VAZJLPXFVQHDFB-UHFFFAOYSA-N	CCCCCCNC(=N)NC(=N)N	chembl_approved	CHEMBL2106939	CC BY-SA 3.0	2026-09-25	185.28	0.574	5	2	97.78	5	13	32	0	0.75	0	0	0	
VBHQKCBVWWUUKN-KZNAEPCWSA-N	COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC	chembl_approved	CHEMBL2107383	CC BY-SA 3.0	2026-09-25	349.47	2.641	1	5	51.16	7	25	56	3	0.7	0	0	0	chembl_approved:CHEMBL2111112
VCKUSRYTPJJLNI-UHFFFAOYSA-N	COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC	chembl_approved	CHEMBL611	CC BY-SA 3.0	2026-09-25	387.44	1.057	1	8	103.04	4	28	53	4	0.526	0	0	0	chembl_approved:CHEMBL3989562
VCSUIBJKYCVWNF-NRFANRHFSA-N	CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5C6(CC6)C56CC6)n4)nc3N1C2	chembl_approved	CHEMBL5314934	CC BY-SA 3.0	2026-09-25	617.78	4.551	2	9	131.34	5	44	83	8	0.562	0	1	0	
VDANGULDQQJODZ-UHFFFAOYSA-N	CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	chembl_approved	CHEMBL944	CC BY-SA 3.0	2026-09-25	270.76	2.421	1	4	55.56	6	18	37	1	0.462	0	0	0	chembl_approved:CHEMBL1179047
VDHAWDNDOKGFTD-MRXNPFEDSA-N	C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12	chembl_approved	CHEMBL1200776	CC BY-SA 3.0	2026-09-25	357.42	6.142	1	1	12.03	6	26	48	3	0.273	0	1	0	chembl_approved:CHEMBL1201284
VDJHFHXMUKFKET-WDUFCVPESA-N	C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C	chembl_approved	CHEMBL1863513	CC BY-SA 3.0	2026-09-25	430.54	2.332	3	6	104.06	3	31	65	4	0.68	0	0	0	
VDNLFJGJEQUWRB-GRMCBZHISA-L	O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc([131I])c(=O)c(I)c-2oc2c(I)c([O-])c([131I])cc12	chembl_approved	CHEMBL3989461	CC BY-SA 3.0	2026-09-25	979.66	7.034	0	5	93.4	2	33	35	4	0.0	0	2	0	
VDNLFJGJEQUWRB-UHFFFAOYSA-N	O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12	chembl_approved	CHEMBL1208422	CC BY-SA 3.0	2026-09-25	973.68	9.001	2	4	87.74	2	33	37	4	0.0	0	2	0	
VDUWPHTZYNWKRN-UHFFFAOYSA-N	CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	chembl_approved	CHEMBL1208	CC BY-SA 3.0	2026-09-25	262.22	0.843	1	5	90.65	2	19	29	3	0.25	0	0	0	
VERWOWGGCGHDQE-UHFFFAOYSA-N	Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1	chembl_approved	CHEMBL2403108	CC BY-SA 3.0	2026-09-25	558.15	6.362	3	8	105.24	9	38	74	4	0.429	0	2	0	
VFCRKLWBYMDAED-REWPJTCUSA-N	CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1	chembl_approved	CHEMBL1770916	CC BY-SA 3.0	2026-09-25	489.66	4.786	3	4	70.98	10	35	76	3	0.63	0	0	0	chembl_approved:CHEMBL4298153
VGKDLMBJGBXTGI-SJCJKPOMSA-N	CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21	chembl_approved	CHEMBL809	CC BY-SA 3.0	2026-09-25	306.24	5.18	1	1	12.03	2	20	37	3	0.294	0	1	0	chembl_approved:CHEMBL1709
VGYFMXBACGZSIL-MCBHFWOFSA-M	O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1	chembl_approved	CHEMBL1237061	CC BY-SA 3.0	2026-09-25	420.46	3.183	2	5	93.48	8	31	54	4	0.28	0	0	0	chembl_approved:CHEMBL3989920;chembl_approved:CHEMBL3989923
VGYFMXBACGZSIL-MCBHFWOFSA-N	O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1	chembl_approved	CHEMBL1201753	CC BY-SA 3.0	2026-09-25	421.47	4.518	3	4	90.65	8	31	55	4	0.28	0	0	0	
VGZSUPCWNCWDAN-UHFFFAOYSA-N	CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	chembl_approved	CHEMBL1589	CC BY-SA 3.0	2026-09-25	324.4	2.21	2	4	92.34	4	22	42	2	0.467	0	0	0	
VHGCDTVCOLNTBX-QGZVFWFLSA-N	CNCC[C@@H](Oc1ccccc1C)c1ccccc1	chembl_approved	CHEMBL641	CC BY-SA 3.0	2026-09-25	255.36	3.725	1	2	21.26	6	19	40	2	0.294	0	0	0	chembl_approved:CHEMBL1702
VHOGYURTWQBHIL-UHFFFAOYSA-N	Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1	chembl_approved	CHEMBL960	CC BY-SA 3.0	2026-09-25	270.21	3.254	1	3	55.13	2	19	28	2	0.167	0	0	0	
VHRSUDSXCMQTMA-PJHHCJLFSA-N	C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12	chembl_approved	CHEMBL650	CC BY-SA 3.0	2026-09-25	374.48	1.804	3	5	94.83	2	27	57	4	0.727	0	0	0	
